lad11cd,lad11nm,lsoa11,1991/92,1992/93,1993/94,1994/95,1995/96,1996/97,1997/98,1998/99,1999/00,2000/01,2001/02,2002/03,2003/04,2004/05,2005/06,2006/07,2007/08,2008/09,2009/10,2010/11,2011/12,2012/13,2013/14,2014/15,2015/16,2016/17
E09000009,Ealing,E01001227,22,18,14,19,16,13,18,23,13,17,15,13,12,14,14,14,19,20,16,16,19,5,17,25,9,15
E09000009,Ealing,E01001228,21,10,18,11,13,10,20,17,14,5,15,11,12,10,14,15,14,21,30,24,15,23,27,18,30,21
E09000009,Ealing,E01001229,15,16,14,8,17,15,14,10,16,16,13,14,19,24,21,20,25,26,20,26,28,27,29,19,24,27
E09000009,Ealing,E01001230,16,23,15,14,24,15,22,30,17,19,20,14,20,16,21,18,23,24,23,13,17,20,12,9,23,10
E09000009,Ealing,E01001231,12,21,16,14,19,10,14,19,11,10,9,14,10,11,15,13,21,12,20,18,24,22,25,27,27,18
E09000009,Ealing,E01001232,22,17,20,19,18,22,19,17,19,22,11,24,26,16,23,20,21,23,27,23,18,25,11,14,21,12
E09000009,Ealing,E01001233,14,19,16,16,19,11,18,12,19,11,11,18,17,12,27,21,14,23,24,13,22,23,16,21,19,17
E09000009,Ealing,E01001234,17,18,13,13,17,13,14,16,12,16,14,13,19,19,19,22,10,22,23,18,24,15,12,16,22,20
E09000009,Ealing,E01001235,13,8,10,10,12,14,20,18,18,24,18,22,18,19,28,18,23,27,22,28,25,25,18,18,22,29
E09000009,Ealing,E01001236,11,23,15,14,16,18,18,19,13,16,12,15,16,24,22,18,20,21,21,22,22,20,16,21,24,19
E09000009,Ealing,E01001237,15,10,15,18,17,15,16,21,17,19,17,13,19,17,23,16,18,16,22,17,21,14,14,21,17,16
E09000009,Ealing,E01001238,33,31,28,30,34,32,31,31,26,29,20,33,30,36,38,37,54,64,57,59,63,57,62,48,39,56
E09000009,Ealing,E01001239,21,13,24,20,24,24,25,22,33,21,20,26,22,18,19,23,31,25,22,31,27,19,28,22,23,20
E09000009,Ealing,E01001240,8,19,17,14,17,14,13,13,12,19,11,27,18,18,19,19,21,18,26,22,15,22,12,15,20,19
E09000009,Ealing,E01001241,11,20,17,21,20,17,12,19,17,11,10,17,14,13,12,17,19,16,32,14,21,20,15,13,14,20
E09000009,Ealing,E01001242,21,15,17,11,15,14,10,16,12,11,13,16,14,14,19,23,21,18,15,25,14,13,15,15,15,13
E09000009,Ealing,E01001243,23,24,24,18,28,26,24,22,20,21,27,30,21,27,16,30,19,33,22,28,23,44,32,36,37,42
E09000009,Ealing,E01001244,19,17,18,18,26,18,17,23,32,18,26,17,16,21,16,23,32,49,31,52,42,47,39,53,45,48
E09000009,Ealing,E01001245,18,22,13,25,22,20,31,19,23,34,20,24,16,23,29,31,35,31,37,45,44,43,39,49,39,39
E09000009,Ealing,E01001246,21,18,26,17,22,25,20,21,18,22,16,26,21,17,10,22,23,23,25,16,34,23,29,27,23,15
E09000009,Ealing,E01001247,16,21,23,20,18,14,14,20,20,24,15,21,19,23,32,23,25,28,29,25,37,30,26,31,28,38
E09000009,Ealing,E01001248,24,26,22,30,20,17,18,15,10,21,10,12,18,23,20,18,11,16,19,16,18,23,21,19,17,24
E09000009,Ealing,E01001249,28,26,28,31,34,24,28,23,39,36,36,30,34,36,44,36,42,40,44,45,40,45,34,38,41,51
E09000009,Ealing,E01001250,24,33,43,28,24,34,29,27,21,16,35,16,27,20,25,45,31,37,40,33,37,46,34,40,32,40
E09000009,Ealing,E01001251,27,29,22,28,17,16,26,20,12,27,20,21,28,21,36,20,34,26,31,35,31,26,29,21,21,26
E09000009,Ealing,E01001252,30,24,17,23,24,20,26,21,25,23,25,25,26,30,40,34,38,42,36,48,42,37,48,46,34,44
E09000009,Ealing,E01001253,32,30,32,20,23,27,36,24,20,23,22,22,31,32,29,27,37,38,31,37,33,35,42,45,24,38
E09000009,Ealing,E01001254,35,29,23,21,25,26,24,16,37,18,20,25,29,23,38,25,34,38,39,39,30,36,31,24,24,26
E09000009,Ealing,E01001255,27,19,20,27,27,25,23,24,21,26,25,30,20,20,34,23,30,32,29,25,27,25,29,30,22,20
E09000009,Ealing,E01001257,25,35,20,28,30,23,35,24,27,28,18,34,21,25,33,28,30,38,44,24,35,27,35,43,37,34
E09000009,Ealing,E01001258,32,20,22,23,23,17,17,22,21,15,12,21,14,18,26,28,31,36,32,29,28,24,23,26,25,37
E09000009,Ealing,E01001259,20,22,21,12,13,15,14,15,26,18,27,15,16,24,18,19,23,26,29,22,25,23,31,18,24,34
E09000009,Ealing,E01001260,25,25,28,17,21,20,17,25,16,14,18,21,30,18,28,27,22,26,27,36,23,19,32,32,31,18
E09000009,Ealing,E01001261,15,16,27,19,14,18,17,21,18,17,21,28,25,21,28,22,34,30,33,41,39,36,49,35,29,20
E09000009,Ealing,E01001262,30,19,20,14,28,25,22,16,24,22,21,28,28,19,20,25,29,29,31,22,22,24,16,28,23,19
E09000009,Ealing,E01001263,38,26,29,30,29,33,24,31,32,26,25,24,17,32,29,29,37,30,46,35,30,35,25,35,28,40
E09000009,Ealing,E01001264,20,18,31,20,26,20,26,24,19,14,20,25,23,20,32,22,24,30,27,29,28,26,32,26,34,36
E09000009,Ealing,E01001265,22,23,28,32,26,28,17,28,28,18,27,23,27,34,30,37,27,31,38,52,38,29,39,34,29,37
E09000009,Ealing,E01001266,17,33,21,17,15,19,10,20,10,12,20,14,21,29,13,25,24,24,27,29,21,25,20,20,21,20
E09000009,Ealing,E01001267,25,13,35,30,23,27,26,31,22,23,20,26,31,28,34,27,33,36,39,36,32,35,33,35,35,35
E09000009,Ealing,E01001268,14,19,12,18,21,16,16,22,14,22,13,20,19,25,21,27,30,27,26,30,29,30,30,28,22,15
E09000009,Ealing,E01001269,21,27,21,18,26,24,19,26,27,18,20,28,37,26,25,39,31,42,30,37,24,37,34,29,33,23
E09000009,Ealing,E01001270,36,22,25,22,30,23,24,18,25,19,21,21,24,20,23,24,27,30,16,22,27,21,23,21,26,16
E09000009,Ealing,E01001271,27,34,30,21,24,35,19,25,29,20,34,24,30,29,35,28,37,20,28,28,25,43,40,33,37,20
E09000009,Ealing,E01001272,23,19,22,8,22,28,15,24,21,18,20,14,23,27,19,28,31,25,27,40,19,30,26,31,19,26
E09000009,Ealing,E01001273,14,10,14,11,9,11,15,18,15,20,12,14,10,13,25,17,21,15,22,23,18,21,12,26,20,23
E09000009,Ealing,E01001274,13,9,8,10,9,5,6,9,11,9,19,11,17,16,25,19,20,15,22,11,17,18,13,15,18,19
E09000009,Ealing,E01001275,13,14,19,11,22,10,17,18,15,19,14,27,19,16,20,16,26,24,26,25,27,23,27,14,26,14
E09000009,Ealing,E01001276,27,13,18,18,20,26,25,21,17,26,20,21,21,21,22,20,32,27,28,27,30,34,27,24,32,20
E09000009,Ealing,E01001277,8,20,17,21,15,8,13,22,14,19,26,13,25,22,26,25,32,23,37,32,27,26,29,34,25,26
E09000009,Ealing,E01001278,16,13,15,24,21,18,17,28,24,20,22,20,27,26,28,34,33,29,38,36,26,26,40,38,33,20
E09000009,Ealing,E01001279,12,17,18,17,19,15,17,13,18,12,17,11,11,16,11,11,16,13,15,6,12,9,13,13,12,10
E09000009,Ealing,E01001280,13,12,12,15,11,17,14,13,16,14,9,19,11,27,14,17,20,20,30,30,23,25,34,25,29,31
E09000009,Ealing,E01001281,28,24,22,19,25,27,34,19,25,16,18,20,31,20,32,27,25,24,21,22,18,28,18,19,22,10
E09000009,Ealing,E01001282,12,12,23,17,13,20,21,16,21,24,23,18,21,21,24,21,20,20,25,26,39,19,26,11,19,22
E09000009,Ealing,E01001283,25,25,17,28,25,19,23,23,23,11,18,16,10,25,33,25,32,34,27,21,27,29,14,16,24,23
E09000009,Ealing,E01001284,25,17,18,18,10,14,21,24,14,17,12,16,17,19,11,24,20,13,18,16,24,21,21,17,13,21
E09000009,Ealing,E01001285,13,14,18,17,16,12,14,22,21,21,21,23,29,36,29,26,33,26,31,36,33,43,33,29,24,19
E09000009,Ealing,E01001286,16,25,23,17,15,18,18,13,18,18,17,20,27,22,22,20,32,23,31,29,28,30,23,16,21,18
E09000009,Ealing,E01001287,28,30,21,21,24,24,16,21,13,28,23,23,20,28,21,17,24,25,23,29,26,23,21,16,12,20
E09000009,Ealing,E01001288,22,19,18,23,22,17,24,15,16,24,22,19,19,14,28,18,22,25,23,19,16,22,16,18,16,21
E09000009,Ealing,E01001289,19,18,23,16,19,20,16,18,10,22,18,18,17,26,14,16,18,32,25,24,21,16,13,19,12,11
E09000009,Ealing,E01001290,20,21,19,20,19,20,15,18,26,9,19,20,17,23,27,26,28,22,26,39,30,31,19,26,22,24
E09000009,Ealing,E01001291,31,24,24,21,24,20,20,17,15,13,26,15,18,21,16,25,19,28,22,24,29,27,28,35,28,28
E09000009,Ealing,E01001292,20,14,23,21,28,13,20,19,20,17,24,18,11,19,14,22,23,25,23,26,19,19,15,19,24,18
E09000009,Ealing,E01001293,24,19,33,22,21,28,17,24,26,13,25,21,22,13,15,23,18,17,26,20,33,36,25,22,25,19
E09000009,Ealing,E01001294,42,24,25,27,28,32,27,34,28,28,24,22,17,23,32,26,22,30,36,36,32,31,28,43,38,40
E09000009,Ealing,E01001295,38,28,27,28,20,21,33,22,20,18,24,20,29,22,31,32,26,27,31,33,31,26,31,25,19,29
E09000009,Ealing,E01001296,16,20,16,23,24,25,22,19,16,12,13,16,15,21,22,18,24,25,23,12,24,26,27,16,14,25
E09000009,Ealing,E01001297,30,33,34,34,22,23,23,28,29,20,30,34,36,24,35,38,46,32,46,31,35,41,34,40,25,19
E09000009,Ealing,E01001298,25,29,22,33,22,23,23,18,28,33,22,25,23,26,30,38,30,22,18,31,44,34,29,39,32,21
E09000009,Ealing,E01001299,18,19,25,21,15,21,21,19,19,19,18,13,13,22,20,18,23,21,16,23,11,18,19,16,12,19
E09000009,Ealing,E01001300,21,29,20,31,20,25,18,24,39,28,28,28,37,31,22,34,27,25,32,27,16,31,29,29,21,22
E09000009,Ealing,E01001301,18,24,16,17,21,15,23,25,22,18,23,22,16,20,31,31,26,33,35,34,28,31,30,33,27,21
E09000009,Ealing,E01001302,16,23,13,16,22,16,17,18,22,21,16,25,22,24,32,20,28,30,20,30,24,21,16,29,21,20
E09000009,Ealing,E01001303,25,20,25,23,21,26,23,20,20,26,13,24,19,19,31,27,32,33,30,24,27,23,30,18,26,23
E09000009,Ealing,E01001304,13,25,28,18,22,27,24,20,33,20,20,26,22,21,21,33,35,38,36,31,36,29,34,27,28,20
E09000009,Ealing,E01001305,29,25,24,31,27,28,25,24,25,22,22,26,26,23,29,20,25,28,25,21,20,28,22,21,21,12
E09000009,Ealing,E01001306,26,29,23,24,32,25,20,26,26,19,20,21,24,33,25,26,32,28,38,25,23,24,35,26,33,28
E09000009,Ealing,E01001307,20,18,22,22,23,23,29,25,17,15,19,18,13,21,16,23,26,27,27,32,38,28,34,29,22,26
E09000009,Ealing,E01001308,21,23,28,22,22,24,24,20,24,21,18,11,19,20,16,28,20,20,18,29,24,19,25,31,17,32
E09000009,Ealing,E01001309,36,22,28,27,21,23,23,32,20,23,24,36,31,24,38,21,28,24,31,30,29,25,21,29,38,15
E09000009,Ealing,E01001310,29,22,35,25,17,20,20,25,17,30,22,32,31,27,29,30,31,39,32,36,40,41,26,41,29,24
E09000009,Ealing,E01001311,35,30,25,41,23,27,25,29,35,34,29,40,33,38,29,50,33,41,44,32,30,36,31,37,26,26
E09000009,Ealing,E01001312,27,15,33,26,18,29,21,29,28,25,17,36,26,22,29,23,32,32,35,37,28,33,27,32,27,29
E09000009,Ealing,E01001313,26,22,23,21,25,23,21,22,20,26,24,17,18,24,24,23,32,25,27,30,19,17,20,27,15,15
E09000009,Ealing,E01001314,14,28,21,21,28,16,17,16,14,16,16,15,23,24,22,22,32,15,28,23,17,23,15,24,25,16
E09000009,Ealing,E01001315,29,30,26,25,25,21,25,15,36,21,26,22,27,26,19,22,25,23,32,23,19,22,13,23,23,20
E09000009,Ealing,E01001316,21,29,26,25,28,25,26,21,24,18,30,13,29,26,21,25,39,34,32,34,24,18,30,24,34,22
E09000009,Ealing,E01001317,36,22,16,28,23,24,21,27,28,24,25,16,30,35,38,39,32,43,30,41,37,29,43,29,35,22
E09000009,Ealing,E01001318,27,16,18,18,18,19,23,22,17,12,26,19,28,33,26,34,44,33,33,36,38,36,29,33,26,34
E09000009,Ealing,E01001319,24,16,27,15,26,20,16,15,23,18,14,13,21,29,14,22,22,14,20,16,15,21,15,29,24,16
E09000009,Ealing,E01001320,24,38,37,29,32,25,26,34,24,28,22,33,27,38,38,24,32,35,28,25,26,33,24,33,17,18
E09000009,Ealing,E01001321,17,23,15,15,20,20,17,11,23,18,19,30,28,28,30,38,37,27,23,31,35,43,30,37,15,26
E09000009,Ealing,E01001322,24,17,23,18,25,18,17,23,19,16,22,29,23,20,28,13,33,28,29,34,31,27,29,33,36,26
E09000009,Ealing,E01001323,20,25,23,30,21,22,19,16,25,30,21,9,25,31,33,32,32,22,33,53,39,32,26,35,28,44
E09000009,Ealing,E01001324,34,24,34,26,26,28,29,18,26,12,24,27,32,28,33,37,45,32,44,37,38,47,37,35,34,43
E09000009,Ealing,E01001325,12,12,23,29,17,20,27,21,28,25,23,13,24,36,32,38,27,33,21,28,24,30,25,25,29,19
E09000009,Ealing,E01001326,27,24,41,21,21,31,27,24,25,24,21,27,24,22,27,45,36,35,30,34,48,35,26,43,24,33
E09000009,Ealing,E01001327,21,21,16,21,21,21,27,15,19,23,21,21,24,29,27,25,20,22,32,21,29,21,21,33,23,35
E09000009,Ealing,E01001328,26,28,27,34,35,31,29,28,28,23,31,23,30,32,30,28,23,31,29,31,36,31,32,29,25,30
E09000009,Ealing,E01001329,22,32,22,16,18,24,13,31,20,17,19,17,21,26,14,33,42,22,35,21,23,26,26,37,26,30
E09000009,Ealing,E01001330,35,36,51,34,48,47,24,38,36,47,38,38,55,32,33,38,43,33,38,33,34,27,35,37,32,48
E09000009,Ealing,E01001331,31,31,32,31,38,30,37,37,33,35,34,32,36,36,38,35,46,37,50,35,33,29,37,34,37,23
E09000009,Ealing,E01001332,24,20,24,29,29,21,23,18,23,21,22,21,26,30,27,32,27,30,38,22,37,25,31,33,24,25
E09000009,Ealing,E01001333,26,23,30,31,25,28,27,27,33,35,37,47,37,35,23,35,36,30,35,45,35,32,43,32,45,38
E09000009,Ealing,E01001334,26,31,30,27,33,38,36,36,24,40,31,30,26,33,33,42,32,18,29,25,31,27,25,20,25,31
E09000009,Ealing,E01001335,28,20,17,14,16,16,18,17,20,15,14,16,19,16,20,13,16,17,13,24,24,21,17,16,13,19
E09000009,Ealing,E01001336,22,21,15,17,19,17,19,24,9,17,13,15,20,18,17,21,23,22,23,25,27,30,31,30,29,24
E09000009,Ealing,E01001337,7,14,26,27,27,21,29,19,26,17,21,21,20,10,19,18,20,19,19,21,16,22,27,20,19,15
E09000009,Ealing,E01001338,24,29,35,30,34,28,28,40,27,40,38,35,34,46,35,33,28,33,27,40,30,35,28,35,31,22
E09000009,Ealing,E01001339,20,17,25,13,14,14,17,47,39,43,35,26,35,43,33,17,29,29,23,25,34,19,19,15,17,16
E09000009,Ealing,E01001340,1,3,8,13,25,33,21,32,19,14,24,26,29,28,20,29,19,24,26,26,23,30,21,18,17,24
E09000009,Ealing,E01001341,20,17,15,12,29,18,12,24,21,20,21,20,24,23,18,23,37,29,33,28,33,21,29,20,24,31
E09000009,Ealing,E01001342,19,23,14,13,23,25,27,18,28,23,20,22,27,26,23,24,25,35,43,30,35,41,35,30,30,26
E09000009,Ealing,E01001343,18,24,12,17,21,18,14,23,13,19,15,14,12,12,18,13,21,20,30,20,26,20,20,18,16,19
E09000009,Ealing,E01001344,21,21,26,13,16,21,25,28,10,17,20,27,39,19,13,29,44,40,50,51,38,51,37,41,45,33
E09000009,Ealing,E01001345,19,18,15,19,21,23,20,26,21,31,21,15,22,15,28,22,24,23,24,23,22,20,31,30,25,20
E09000009,Ealing,E01001346,11,15,18,21,27,20,23,29,25,17,30,21,24,25,18,30,27,23,37,28,27,22,32,24,25,18
E09000009,Ealing,E01001347,28,18,22,24,17,16,23,16,16,27,19,27,18,22,17,20,27,27,22,26,18,24,31,21,28,13
E09000009,Ealing,E01001348,19,14,22,19,20,19,17,17,26,26,17,21,24,18,25,15,37,32,33,29,28,19,32,25,20,37
E09000009,Ealing,E01001349,9,11,14,22,22,15,18,20,28,20,22,15,12,19,18,13,16,24,19,21,16,19,15,19,19,23
E09000009,Ealing,E01001350,13,18,14,12,7,22,11,17,11,17,12,13,12,19,12,19,12,13,17,15,19,13,21,16,18,19
E09000009,Ealing,E01001351,11,23,20,25,24,11,19,26,21,17,29,24,25,23,31,30,21,33,34,38,31,30,27,28,23,31
E09000009,Ealing,E01001352,18,13,12,13,14,18,15,20,17,12,12,15,17,13,11,17,16,17,20,19,20,22,23,19,13,21
E09000009,Ealing,E01001353,27,25,20,8,28,25,21,14,21,28,19,23,29,24,22,18,36,25,29,36,20,19,16,26,25,25
E09000009,Ealing,E01001354,30,25,16,24,23,15,19,15,16,14,19,24,8,21,21,24,20,18,34,18,25,28,29,28,42,21
E09000009,Ealing,E01001355,32,38,29,23,25,26,24,27,16,20,22,20,31,18,22,24,27,41,25,21,33,31,28,25,32,31
E09000009,Ealing,E01001356,46,40,35,38,33,41,45,37,42,41,29,27,46,43,38,39,43,46,51,38,32,49,38,37,38,30
E09000009,Ealing,E01001357,31,28,17,33,28,28,32,26,27,34,21,38,32,32,30,24,21,23,17,24,21,28,24,32,32,36
E09000009,Ealing,E01001358,31,25,39,32,30,23,31,22,28,30,25,33,36,35,36,23,28,26,19,40,29,45,26,20,12,21
E09000009,Ealing,E01001359,41,51,35,48,48,38,46,33,31,29,37,37,37,42,42,49,42,53,33,50,47,49,55,46,34,49
E09000009,Ealing,E01001360,44,40,46,30,31,36,43,44,27,41,36,32,36,34,32,35,34,40,43,45,46,39,23,43,26,40
E09000009,Ealing,E01001361,32,32,26,20,27,46,33,41,45,50,42,36,26,29,40,39,32,31,32,45,56,41,52,45,43,45
E09000009,Ealing,E01001362,44,47,35,41,35,26,37,35,47,46,34,39,41,24,40,48,37,41,41,58,61,58,48,39,47,47
E09000009,Ealing,E01001363,32,29,42,30,39,41,28,46,32,43,36,29,35,35,32,42,30,31,32,38,40,37,32,29,31,26
E09000009,Ealing,E01001364,28,22,25,19,39,37,37,38,43,23,38,29,28,35,17,32,37,35,29,37,30,31,33,31,30,36
E09000009,Ealing,E01001365,39,47,42,45,35,40,40,38,44,44,44,36,40,40,36,51,43,40,48,42,63,57,57,46,41,36
E09000009,Ealing,E01001366,43,32,34,42,31,38,31,37,29,32,27,42,31,46,33,39,41,40,37,56,50,48,45,40,46,40
E09000009,Ealing,E01001367,33,23,22,29,32,20,31,26,25,37,33,29,31,32,45,47,35,37,28,54,46,47,41,53,58,62
E09000009,Ealing,E01001368,29,25,24,25,27,24,19,24,27,31,23,27,26,24,26,31,30,24,30,30,33,34,26,33,29,27
E09000009,Ealing,E01001369,25,31,33,27,29,25,24,25,17,28,21,28,25,31,31,33,48,35,38,43,66,48,27,24,35,39
E09000009,Ealing,E01001370,36,36,30,26,27,23,32,20,19,22,23,30,26,21,36,40,37,25,36,31,42,39,32,31,35,46
E09000009,Ealing,E01001371,30,31,33,29,26,28,37,30,27,26,40,41,31,33,35,28,39,30,52,53,62,63,68,48,38,54
E09000009,Ealing,E01001372,43,23,27,29,27,38,23,20,22,25,38,34,17,22,25,29,37,28,40,39,54,50,37,39,49,49
E09000009,Ealing,E01001373,31,25,29,35,24,19,24,27,22,19,30,18,26,26,24,26,31,32,30,28,38,41,51,40,33,30
E09000009,Ealing,E01001374,13,24,22,19,22,21,33,30,30,25,31,25,25,29,32,31,47,33,39,34,30,34,37,38,30,30
E09000009,Ealing,E01001375,24,39,31,32,28,26,31,39,18,34,32,30,23,39,49,45,38,43,43,40,34,35,33,25,27,23
E09000009,Ealing,E01001376,29,32,25,35,33,33,22,21,21,22,11,36,20,22,24,30,40,25,31,31,37,38,23,26,24,20
E09000009,Ealing,E01001377,24,20,24,34,25,25,30,24,23,26,24,26,18,25,18,16,23,21,24,21,21,19,24,20,20,18
E09000009,Ealing,E01001379,40,28,29,27,29,27,35,34,32,32,21,28,29,37,36,30,44,36,37,46,31,38,29,30,39,25
E09000009,Ealing,E01001380,27,14,17,29,19,29,19,28,24,26,17,34,31,25,20,35,33,30,48,33,35,30,29,36,31,36
E09000009,Ealing,E01001381,26,18,20,18,22,18,19,20,22,31,19,26,23,28,25,37,36,30,34,35,34,34,36,30,24,32
E09000009,Ealing,E01001382,26,22,17,25,19,22,17,21,16,20,24,16,27,21,15,19,29,21,21,16,20,17,17,27,21,20
E09000009,Ealing,E01001383,26,31,35,27,33,19,27,26,28,23,21,26,30,19,40,27,29,24,24,31,23,39,30,17,21,28
E09000009,Ealing,E01001384,23,29,21,24,23,22,27,38,28,35,30,28,26,39,19,34,30,21,35,37,34,40,33,27,30,34
E09000009,Ealing,E01001385,28,26,35,21,30,16,29,35,28,26,18,28,15,33,19,24,29,24,26,33,37,21,34,28,23,12
E09000009,Ealing,E01001386,23,20,29,20,29,26,28,23,31,25,31,26,32,38,21,40,33,30,21,24,22,29,27,25,21,17
E09000009,Ealing,E01001387,18,13,21,21,15,23,11,11,15,10,6,20,20,19,18,19,20,31,20,21,27,19,19,17,15,25
E09000009,Ealing,E01001388,19,25,23,24,24,22,22,21,24,27,29,27,20,32,30,25,25,31,35,32,26,27,33,24,30,25
E09000009,Ealing,E01001389,23,17,23,15,13,19,16,23,17,19,25,24,26,30,26,27,33,32,35,35,25,35,28,30,34,44
E09000009,Ealing,E01032572,15,18,25,27,29,21,26,22,20,27,15,26,22,20,22,19,32,33,23,28,16,29,19,35,29,26
E09000009,Ealing,E01032743,5,6,7,3,8,7,12,4,7,6,2,3,7,10,16,33,55,53,56,66,64,61,59,53,44,49
E09000009,Ealing,E01032744,19,23,24,17,22,27,17,22,29,19,31,30,23,27,26,26,33,31,31,32,36,25,27,18,28,22
E09000010,Enfield,E01001390,27,35,32,24,27,27,29,30,18,23,21,21,30,23,27,27,20,21,24,30,26,29,24,21,27,22
E09000010,Enfield,E01001391,26,24,31,30,21,31,26,18,36,38,33,39,30,25,38,30,33,24,35,34,31,41,36,35,41,43
E09000010,Enfield,E01001392,30,28,26,27,24,21,21,20,27,20,22,26,25,27,15,21,19,17,25,15,16,24,22,27,28,18
E09000010,Enfield,E01001393,29,29,31,23,33,31,29,32,27,35,44,32,40,23,30,29,41,35,41,35,48,37,35,39,40,32
E09000010,Enfield,E01001394,36,33,23,23,31,28,28,27,35,21,17,23,33,23,30,13,29,25,34,28,24,27,21,35,28,21
E09000010,Enfield,E01001395,30,26,37,30,32,31,28,25,25,22,20,26,23,28,23,33,18,33,31,30,26,23,29,23,28,16
E09000010,Enfield,E01001396,16,12,9,14,15,16,12,14,16,12,10,10,18,14,18,13,18,14,18,24,17,16,13,18,18,24
E09000010,Enfield,E01001397,15,21,13,20,9,19,15,23,30,22,21,22,22,22,31,22,21,31,24,37,42,39,30,27,42,44
E09000010,Enfield,E01001398,24,21,19,24,20,13,17,11,16,18,19,15,15,18,14,14,14,23,17,8,13,17,20,15,13,22
E09000010,Enfield,E01001399,14,13,16,15,13,9,10,8,17,14,10,6,13,16,8,11,10,8,10,9,11,16,18,18,20,8
E09000010,Enfield,E01001400,18,11,13,8,13,16,7,7,10,13,9,7,11,9,15,11,13,18,17,8,14,16,16,17,15,13
E09000010,Enfield,E01001401,21,21,15,10,20,22,15,24,13,18,20,16,20,17,15,16,12,11,15,26,24,9,19,15,12,13
E09000010,Enfield,E01001402,13,16,18,18,25,18,19,19,27,15,21,24,16,22,8,26,24,12,20,29,29,23,22,23,20,25
E09000010,Enfield,E01001403,15,14,15,17,12,20,25,20,22,16,10,13,16,21,16,13,23,12,14,24,14,13,16,15,17,23
E09000010,Enfield,E01001404,17,22,14,23,23,17,17,14,22,8,11,16,16,17,23,9,15,23,17,21,27,22,23,19,21,19
E09000010,Enfield,E01001405,11,7,9,11,10,12,13,11,12,7,8,8,11,12,11,16,13,12,23,18,23,14,18,20,21,28
E09000010,Enfield,E01001406,28,26,26,34,22,34,27,26,23,29,21,23,23,25,25,26,26,23,27,29,28,17,25,20,34,26
E09000010,Enfield,E01001407,15,19,14,20,17,24,17,16,19,12,11,14,24,22,18,26,17,25,22,18,20,15,18,30,19,20
E09000010,Enfield,E01001408,29,30,24,25,35,36,29,30,25,38,25,31,31,38,29,38,31,34,30,43,25,35,23,31,40,37
E09000010,Enfield,E01001409,11,15,14,15,29,21,33,32,20,20,11,28,23,20,16,29,26,46,35,43,36,33,36,39,41,34
E09000010,Enfield,E01001410,34,25,30,32,30,44,33,44,17,24,32,28,31,44,34,30,31,28,20,33,34,25,33,25,32,31
E09000010,Enfield,E01001411,25,28,27,23,30,18,28,25,26,24,24,27,28,34,28,29,24,27,31,32,28,30,39,23,36,26
E09000010,Enfield,E01001412,21,20,9,24,18,18,21,18,14,16,14,16,16,19,16,24,30,15,19,18,16,19,14,24,18,17
E09000010,Enfield,E01001413,11,9,16,9,17,13,21,16,14,13,11,11,7,8,11,9,14,14,12,17,20,24,13,19,13,13
E09000010,Enfield,E01001414,21,15,21,17,19,17,19,25,25,18,18,24,28,21,22,24,31,31,27,18,24,23,23,12,29,17
E09000010,Enfield,E01001415,7,7,11,5,11,10,11,14,7,10,9,12,8,8,13,14,11,15,9,21,19,16,13,18,14,23
E09000010,Enfield,E01001416,17,14,19,12,14,17,19,18,15,15,14,9,11,15,24,9,17,23,16,15,17,14,16,16,17,14
E09000010,Enfield,E01001417,14,14,15,10,12,13,11,13,14,14,9,13,15,13,12,16,13,16,19,16,14,14,15,17,17,14
E09000010,Enfield,E01001418,9,18,13,11,11,10,18,7,11,12,8,10,7,17,11,14,13,16,17,22,13,18,18,18,18,24
E09000010,Enfield,E01001419,8,14,18,13,12,11,14,17,8,9,14,10,16,16,23,17,23,19,21,21,16,31,29,24,18,29
E09000010,Enfield,E01001420,17,18,12,11,16,15,15,13,12,16,16,10,7,11,21,13,16,16,20,19,16,24,30,30,19,18
E09000010,Enfield,E01001421,17,17,18,17,15,15,22,16,17,17,15,18,20,22,23,10,27,23,22,17,24,35,29,19,28,20
E09000010,Enfield,E01001422,12,14,11,18,21,10,12,17,22,14,10,12,15,5,8,11,15,24,12,11,11,10,13,13,10,10
E09000010,Enfield,E01001423,44,36,39,42,34,28,32,33,30,27,28,21,21,22,24,25,25,34,27,25,27,25,20,27,17,20
E09000010,Enfield,E01001424,13,25,15,20,23,30,21,25,26,35,17,12,15,12,20,34,32,48,36,31,37,26,33,38,32,32
E09000010,Enfield,E01001425,35,27,27,28,36,30,39,35,47,47,44,46,49,55,52,43,58,37,47,48,43,45,35,51,46,44
E09000010,Enfield,E01001426,25,24,28,26,21,38,28,20,26,27,26,28,34,31,35,33,28,42,32,41,25,32,48,34,44,31
E09000010,Enfield,E01001427,36,34,35,33,34,32,28,31,36,37,46,43,36,48,37,35,36,45,33,37,42,33,34,32,38,26
E09000010,Enfield,E01001428,20,14,15,21,21,24,21,19,17,20,14,17,26,27,21,25,29,22,25,22,26,38,26,21,19,32
E09000010,Enfield,E01001429,31,26,22,33,33,30,45,39,33,39,49,51,47,33,47,41,41,60,51,54,62,45,49,39,52,48
E09000010,Enfield,E01001430,19,34,38,28,30,34,44,23,29,31,38,25,33,41,40,56,34,36,36,43,32,31,25,34,51,35
E09000010,Enfield,E01001431,26,30,34,30,30,27,28,38,28,38,38,30,32,41,34,28,41,46,32,43,37,39,38,46,34,45
